user_pseudo_id,diff_cnt_fail,diff_cnt_retry,diff_cnt_level_up,diff_max_level,diff_num_distinct_levels,diff_max_score,diff_mean_score,diff_cnt_scores
E26F9D4E9460AB3B11B29DFF5BAF0BB1,4,3,0,24,1,,,0
E440547F34FB960CCD32A3D71897E106,0,2,2,31,4,4,1.2000000000000002,5
517524EC7A529A11D29A70A6613A4F73,8,29,22,25,24,21,5.454545454545456,22
59FFEAFE3464184406C0F83E634C7B02,13,38,24,31,26,12,2.9999999999999996,29
7EA9F2798F820C98CF6F27B8C3D7EACB,0,8,8,16,9,13,4.500000000000001,8
0FE7AA892150DE7C58D1B2988580346D,0,0,1,15,1,0,0.0,1
4E21E6ADDA8D67B75B523D141CF17060,6,24,18,19,19,21,5.88888888888889,18
A876FA388EB7B0CB657E3A63455C55C4,0,1,1,19,2,0,0.0,1
079A0986730A27E47BDE659B49D0F1FC,0,2,2,26,3,3,2.0,2
062AA43995C9BD8E8696A2C69CA21757,2,5,3,26,5,21,12.666666666666668,3
CD575100771330FF6EE90088BBAF121C,0,1,1,14,4,21,21.0,1
26C6707A34999C33D68CB0AB07341DB6,0,6,6,26,7,10,2.833333333333333,6
192533C063DF2EE9F9679CA3EF6A22B1,1,1,15,16,16,21,6.466666666666667,15
1C107111F6722BA305BF26036F830F28,7,0,19,20,20,21,5.105263157894737,19
2F9DEF84DCB15A815B8B8BAFE3F51D74,0,7,8,25,8,13,5.25,8
45F7562E1A1B2B994B15A084B149B17C,1,1,13,14,14,21,5.9230769230769225,13
898E5AEE16FA03000BA7287DA1232071,1,1,12,13,13,21,6.166666666666667,12
8F484C7C0E561E1D2BCC735E815B292B,1,1,4,28,6,8,5.25,4
17515C32D8E535AA8A1B18BA774BB90C,3,17,16,25,18,16,6.0,20
3BBC4DD5C8CA9027CECBEA5C39F80E3A,41,71,30,31,31,21,4.633333333333334,30
78DFBCE95F1E46CB9715D410A556FCF1,0,16,17,25,18,21,5.647058823529411,17
1BC44D91F990850AD8EF0D26D26EB1BA,0,15,15,16,16,21,7.266666666666667,15
A9F5CC6811A363B671124943547E3631,0,19,20,21,21,21,6.25,20
827A4CD8E3B480B5E6856832FA0F9671,0,0,6,25,6,11,6.0,6
8363E790DBAB5768F48EA4C7DBAC640A,0,1,1,31,3,4,1.6666666666666667,6
FFB26287807A1F1571D57C8CB710B4C0,4,4,13,20,14,14,4.692307692307692,13
771CA675C63B2154C5544D96A0187D08,5,4,11,12,13,21,4.23076923076923,13
9F6E12926C868731B751738A9AC5E068,3,3,14,15,15,21,6.357142857142858,14
44E069693058F501D81F90B1E0D3D184,0,23,24,24,24,21,6.208333333333333,24
BB262970AF9A445625B2D6D3F76AD327,30,121,91,31,32,21,6.065217391304347,92
34752CBB38EC5E1730FADC1F8D348B92,0,21,22,22,23,21,6.217391304347825,23
145357D9EC5EFD772DC7FE5E21ED2B36,5,5,3,31,5,2,0.5,4
8D31836A6C3C14CE71056BED8925F0A4,6,32,26,23,24,21,6.518518518518518,27
0ADEF480C4FB4D83D7746125E2662BEE,18,31,18,19,20,21,5.105263157894738,19
77CE1DE529FE912B316D105A0937B22B,66,58,0,20,20,,,0
93AE3DB6ECB592F432A19448DD30B0E4,0,0,0,16,16,,,0
7C9FAF890F48FEDAD78C0766EBFFD3CA,6,25,24,24,25,21,4.870967741935483,31
F511AFF156DE0B44E9808F9FB43E3AE7,1,6,5,22,6,8,3.0,5
F27F046DF960AB50CE65B9F4364C981E,26,53,26,20,20,21,4.923076923076923,26
2B6D0DB9D76C581ACB986BBE2408220C,7,37,30,31,32,21,4.4848484848484835,33
B2D359D114428D8DD085DFAFF11195CE,0,24,24,25,25,21,5.958333333333333,24
0373DF7959F6867CDFB1C905D39CE67C,3,33,30,31,32,21,4.548387096774194,31
A6731790F2929D9ACC31CF113ADBB19C,2,2,1,20,2,1,1.0,1
79CAA00790D06BC25052329F4ED99BFC,32,57,27,28,28,19,3.9259259259259256,27
2C690440C68D517B9A4A681DCAF9FD29,4,2,1,16,2,5,5.0,1
02F138100A427AC9282F4CB9BED8A857,0,4,4,22,6,12,3.5,4
B1383A69A2CAA403E5A74B7B2D7EF696,7,19,12,13,14,21,6.153846153846153,13
279B274F5C2FEE544D3C771602FC0F10,0,13,14,14,14,21,7.57142857142857,14
6102A2D13134745137E3678B3DA4068B,10,34,26,26,27,21,4.0,26
7819DEAF5F409484F5D496529800EBE3,12,5,14,15,16,21,6.0,18
919A8A09B16E41D4FFD7B7AC82F9C760,1,1,0,25,1,,,0
6DE2CD63F79926A8FDC009491EE6D297,5,19,15,15,15,21,7.066666666666666,15
B51956EA1CAE464495630AEB8EB4C175,0,0,0,19,1,,,0
28FB637910971ED3E7AAC85F0FEAD80C,0,2,2,31,3,1,0.5,2
11966F5337D5D08DD1444F21484B7535,1,20,19,20,20,21,6.000000000000001,19
6AC7CD91D56EECD5451A8FA289528AB8,1,23,22,23,24,21,4.750000000000001,24
D147313DDA176922E11FB96DC1C800B9,1,2,18,20,19,21,7.23809523809524,21
844CEC10DB0368E8B73A1C7BBF702C6B,2,21,19,20,20,21,4.684210526315789,19
046F7AEDB64399C9AC0C45905423106D,4,6,2,20,4,1,0.3333333333333333,3
9454C88D30154AF624E046D5C408797C,1,6,6,15,6,13,5.0,6
F9B1FEA75B896DA727BC733173B19D60,0,14,14,15,15,21,7.214285714285714,14
B711923F02FB2923F0A4DBC8CA2CE3AD,1,0,10,11,12,21,3.928571428571429,14
DD71B59CA8056207ABCC816D74905E7E,0,0,16,17,17,21,7.375,16
E38A9314B49974148980D685623347A6,0,0,2,23,3,11,8.5,2
CD32700CF86F9099A2FC2DFCEC24AC74,1,0,1,24,2,5,4.0,2
AD2875FBF6B97DCEA8C286BEC2AB4FD2,0,0,3,19,4,3,1.0,3
ACF7FC6FB1F1BA325C085F3E450B29C1,8,31,23,24,24,21,5.08695652173913,23
EECDCA8076D5842922767F5C08957B17,0,5,5,15,6,12,6.8,5
B28B526D900409773D6B8E2D28941B0F,0,2,2,23,4,10,9.5,2
A0C717427B740393C1304931D53557F4,1,20,19,12,12,21,6.2105263157894735,19
2D956BFB6175AB9B2951B2E446372801,0,3,3,13,4,14,8.333333333333334,3
0DAEA135076D6ADED6313FC5853317D0,0,0,1,19,2,1,0.6666666666666666,3
C947C7004C7989BC00AE04B29F33C50B,0,5,5,14,6,16,8.0,5
42C411F559CA295EB59A4F95E75E616C,0,4,4,25,5,11,7.25,4
ACEC237EDDCD21DE77B2FE430409E4A1,4,25,22,22,23,21,4.448275862068966,29
4B685D6EC83C964FFE6DBE4BA5A322D8,0,13,13,16,14,15,5.461538461538461,13
5847983244A56BB6225F0E6CE48B8258,0,0,5,15,6,12,8.4,5
1C0AF5475798F990F25A06C5A162E8DF,13,29,17,14,15,21,6.277777777777778,18
D4B90F489AEED383CB46669EEEB12E92,62,105,50,31,32,21,5.235294117647059,51
ABF9D98DA2369F92465B0999E8F3209A,1,15,16,16,16,21,6.625,16
60FDE4704C24824E657A8824DCB7E5D7,2,2,11,20,11,13,4.636363636363636,11
19BF58696B080C6768F1CD0B53B9C310,5,5,12,13,14,21,6.538461538461538,13
2345BDA28F644B3B18B6AE10FBDA000C,3,5,2,20,4,5,2.5,2
D35BA5046077BAF878D3D291EF1ECE65,0,1,1,25,2,3,3.0,1
A1DE82672878364D12AFCED708CBE594,0,0,0,24,2,,,0
46982C3E96C9EDE136642F2CFFB8E34C,0,1,1,13,2,11,11.0,1
AC59FCB1F4D1C6F2A2B982C501CCC221,1,12,11,12,12,21,6.181818181818182,11
3BCAC13975252993F0225A6408781512,2,1,20,21,21,21,5.499999999999999,20
16FF07EB9358971869319784E37FFC9F,0,4,5,20,5,6,3.8,5
1F5867B99AD7126C7145C10C6A8E86C8,0,1,1,17,2,4,4.0,1
F74D98A3BB722F16D0E8D7434A4E0720,8,39,30,31,32,21,3.903225806451614,31
1069CFFF4456B1C9F6E241C6F737B340,2,1,0,15,1,,,0
73980AF5B8954128337EB065CE75C773,7,19,15,16,17,21,6.187500000000001,16
0AF88844C2C33610A65F5E97D8242160,0,7,7,13,8,16,4.428571428571428,7
162B08BBD5BD780CB3BEFD06770C0E85,3,3,9,13,8,21,9.666666666666666,9
92C9E3FA3B35FC5A5ED1B36CF4D114B9,3,17,14,15,15,20,6.857142857142857,14
D3D322E7B225B4161F120C0FC5513CB2,2,8,6,16,7,13,6.833333333333333,6
9A547ADCB43467176979D6C46F3CE8ED,2,1,0,26,1,,,0
8D90E97836FCA9BCAC955FE82EE97E45,0,8,8,20,9,11,6.625000000000001,8
AC091402D73F908F3C0644F44A6232FA,1,2,1,16,2,6,6.0,1
3D9CD866FA73F2327C3B63DF16A477D9,7,27,20,21,22,21,5.0476190476190474,21
A05E5EF28C83231054B9A7009A418438,0,16,16,17,17,21,7.437499999999999,16
058F27C84973779389327603537D2A3A,2,0,19,20,20,21,5.7894736842105265,19
CF3037DAACE8479FB2F996B883D2E669,0,6,6,15,7,14,8.166666666666666,6
12A3E953225ADC9B643F2594F791491F,1,2,1,21,2,3,3.0,1
19DD084E308918630A397806626BC64B,0,0,6,19,8,12,6.333333333333334,6
889AEC5DC980BB98940A783A3D7D6169,18,16,5,19,6,19,7.6,5
8299C0B6A98E8B6F546EBE8917A9A8C0,1,1,0,20,4,,,0
B91E782F05C301E94F1A25A222B100B9,0,0,0,13,4,,,0
E61F923E17D70AD0BE32A973B55E3425,0,0,0,24,24,,,0
07E2BED6E73A995F2E8A6477B5091C13,3,3,0,26,10,,,0
D028EFDD37371C1CF6AEDEEDA0625928,1,1,0,24,12,,,0
367B4AB0F94DDC383EBD38351A368476,0,0,0,13,1,,,0
A11B7FEBBA9C6DD164334EA8AC8D72D3,1,1,15,24,15,15,6.533333333333333,15
963A3795ABA4DACF42DD59933B9C6BE7,1,1,0,17,1,,,0
A8102043D44752FD7A7421E254423956,0,0,1,20,2,1,1.0,1
4B8AAC1D18E988B85857118962BDF35A,1,0,1,11,1,11,11.0,1
539BD685A2A648C47BE6269949FDFF2A,13,22,10,11,11,21,3.2,10
5216AA582D840237FA4923D328A6B292,0,0,2,15,2,11,9.0,2
EDA37064A9C8A6E0F4BBD2902EAF2F59,1,4,3,13,4,14,7.666666666666667,3
871CEF665A392E49675F62AF04E61D76,11,19,8,13,9,12,3.125,8
424E37B1CE68A2B5A9D5667867A90E59,0,0,1,12,1,8,8.0,1
A0DD81B9202FD78D6EBD404FC29A7210,0,12,12,21,13,12,3.5,12
192A561C1E4EA02F999662DC25B50CBE,0,22,22,23,23,21,6.999999999999999,22
9542C5C6A8B0B9CA47A82C94208FDC7E,0,0,1,20,1,0,0.0,1
E34EDCFF8583DDB068D31601E76136E5,0,1,2,20,2,2,1.5,2
47E1DF1FCC927C08B687916E504BD2D6,1,1,2,20,3,1,1.0,2
39747BAB00FDE1905848A8A84ED242AE,0,4,4,17,5,21,15.25,4
6D990FD41A62D7D66C2FE1132C7954E9,0,2,2,19,3,0,0.0,2
19094EE069586B9DB1EE9A19F3B2ECD2,0,0,7,11,11,21,7.857142857142857,7
D9FE431110A259504623EF613CE1B2E7,0,0,3,16,4,11,7.666666666666667,3
E0645733199449CD431F25CB51B61C3E,0,1,1,28,2,1,1.0,1
0193B23074270D1E7949F2E2C45144CB,0,1,2,17,2,5,4.5,2
AA6A7F72AC77956C7423A5303050DBF5,0,1,2,19,2,4,4.0,2
A8D0B4A2D4DC51BABB0F38E6B356BC7C,1,1,1,28,2,1,1.0,1
50EC9FFF4F8AD1BA60B2E357698FCDD8,0,4,4,24,5,12,9.5,4
5BA19E60485B782FD089E01FE6D0081C,2,29,28,28,28,21,5.92857142857143,28
EF9C32CA65880162136061B25D24E05E,0,16,16,17,17,21,7.125,16
52556201335DD5EB3D333F4065503C3C,6,20,14,15,15,21,6.785714285714285,14
204A47997A8388E98434C94FBFDEAE5E,3,3,8,21,8,14,5.125,8
F95CFD681A972BDAEF4BDE54CC38E65A,0,5,6,13,7,16,5.857142857142858,7
B0ACEB283E43AA98F9A0FECB95365E8D,0,1,1,20,2,7,7.0,1
8594313D5731CC432E46A681AFA0082E,0,4,4,24,5,9,4.75,4
E23C95FF567A4BC6641F6910E0F251D6,9,23,14,15,15,21,5.928571428571429,14
50D529BFD3EFEB1C8216DF9A321A552A,8,20,15,16,16,21,6.866666666666666,15
0A85658A9C5FA74C59E796E1228987D6,1,0,0,26,1,,,0
53649082C25AB9A9CD1E394EBBA9CEF3,23,45,23,24,24,21,5.0,23
C43B39EB5999169797AE5DABFC47E1A9,0,9,9,16,10,15,5.222222222222222,9
3BA6FFB771F7F4D745F092BE6EEEB7A8,0,5,5,14,6,16,6.6,5
4FBE02D401C1CB541103D24CF60494E0,3,8,5,24,7,21,5.714285714285714,7
C164946D2A79F9A024EB96B6C555B29B,0,6,7,25,7,10,4.714285714285714,7
FE4191DFEEF30FDF6019A83F2BCC8F84,0,11,12,12,12,21,5.25,12
F10E3ACCFEA84D25297CF6BC75803AEF,0,4,4,13,5,12,6.25,4
07306BA35CEC558CCAB0B84409937A11,5,5,1,24,24,21,21.0,1
536EC6C66D86036EAAA866D5F1F0B040,4,4,0,19,18,,,0
B89F047A090B6F63C33C1E354344F1EE,0,0,0,25,2,,,0
323812E5938A221BFB62827FA7789BD3,0,0,3,16,4,7,6.333333333333333,3
D7FBC24CA5FFC03BEE06BD9132E8E906,0,2,2,23,3,8,6.5,2
5F97850977A4C842ED12522C9F571169,0,4,4,25,5,10,7.0,4
776EE53F3EDB22DF15A7D3E9476C2B6F,1,2,1,19,2,3,3.0,1
A78340D66F35B9692E956BC94D20332D,1,0,0,20,1,,,0
8BB00DF4D414F28B66E557C9846232AA,0,0,0,16,1,,,0
64B21738FE3A8AE1C622C2857774D09E,0,0,0,17,1,,,0
5D024994073A2E5CA554F185956ED74C,0,9,9,26,10,10,3.0,9
0007A96FEDC18F960EF004FCCB5FB41C,0,0,0,21,1,,,0
0B99B2EC1247C09535717331F816D42D,0,14,14,17,15,17,5.785714285714286,14
EE07F52A618BA7AACDCD6712B01F945A,0,15,15,16,16,21,6.800000000000001,15
89A6B0B85DA7B9DD6BE8DC0F4C4768B5,2,8,6,16,7,15,7.666666666666666,6
490F592DDAB95F2590917ACA94B377C6,43,64,23,25,25,21,3.739130434782609,23
C0ACF48C8E0C4C71C16AB8C3F7D21A2E,2,5,4,17,5,10,6.75,4
C1FBD6304EBF93D0548887FCC7C81496,1,1,0,20,1,,,0
BB3040E02E6C3511B5C087BB6870838B,0,0,1,25,2,5,5.0,1
6F21DD230241C6587130E8FA2B5C1420,0,4,5,19,5,6,4.2,5
207CD052F9F4B32C39B534B416E39CA7,1,8,7,25,9,8,4.25,8
475BF363AECBE3A08102A769174D278F,4,21,19,13,13,21,7.789473684210526,19
AB105DC43FD987E62FAFEEDE49BD4013,4,32,30,31,31,21,5.433333333333333,30
9B99A9F5761D77764F4A5F6F70D7FF3A,2,4,2,20,3,2,1.5,2
AED716F2A571507087AF004F331D9949,11,5,18,19,20,21,4.999999999999999,19
0303927EE9F2405FB1F282BFDFA6F39C,0,1,1,17,2,6,6.0,1
A5AEA471A256BF1D08D6BE7BA3907AE0,0,5,6,20,6,6,3.1666666666666665,6
84BDE4711D2042A65A6BD6094CEB2068,0,0,2,20,2,3,2.0,2
451190E39C9F7F33E72222C4C5A9AFF1,0,0,0,11,1,,,0
06146076DEB15AFF1DF48E928B18544C,0,4,4,13,5,16,8.5,4
2EA3F93123057DA5068E086BD1F0CBFF,0,0,2,15,3,10,10.0,2
123FDD59B854B863934954D1CF1C7064,0,4,4,24,5,12,8.5,4
A28385C14982C6DB0A364FB4495F911B,0,1,1,19,2,2,2.0,1
657DB8192329319162CC7F615351AE5C,2,7,5,15,6,14,7.8,5
1E1B4ADDF74F207EB5665FF0FAA02DD6,3,4,1,26,2,2,2.0,1
D1F53693AA457A127407EBA024A07EE4,64,70,12,26,14,21,5.583333333333333,12
86DE047B9767C754EF5DACFA98A3DA63,2,2,0,26,1,,,0
EF67013619BBFA24CAB60C7E25C04C3B,0,2,1,31,3,2,1.25,4
FBA79F6BD809AB3434175CE018A133C9,4,8,4,31,5,3,1.25,4
2F1ACD9322D327743CC4633C09DAA816,1,1,2,28,3,0,0.0,2
01CCB1291A5E38957D382823567A968A,3,18,15,16,16,21,7.3999999999999995,15
D70E3065EC1118DEBFE88EE31CD55FC6,1,1,2,20,3,2,1.5,2
B47685C2CB45A8899BC2403425FE35BE,1,3,3,16,4,7,5.0,3
926364919982EBD2EA4B72B0C06CA047,0,0,0,26,3,,,0
09564171AFF1CB9AB0AB67E7541FB04A,0,0,0,19,1,,,0
782A9B1FA75F15FA0EFE0FE3819BB5D7,0,3,2,16,4,11,6.0,3
A8E58A0B45F20FF957312FA929CBD83F,0,2,3,24,3,9,7.0,3
D6AE9E820354B2F2C1C3D94EF8958E58,0,1,1,15,2,10,10.0,1
45FB547C5857493104687C234EDCDE37,3,19,18,14,14,21,6.555555555555556,18
EAA158AFED33A725887C6365F8238877,0,0,1,14,1,12,12.0,1
7C14D1AD9F8CAC89B3ECC681C500D50D,3,15,13,13,13,21,6.153846153846154,13
0FA8D1004780231ABD7DDA160A8CC3F1,0,0,0,17,2,,,0
3DFD394BDFC90248CAD09488F73A573F,0,0,2,25,3,4,2.5,2
66B4C43E929D586A5CDEF1CF7A4E709E,0,0,0,17,1,,,0
95E26DC518A7793A7E7C9D40BE914111,0,0,0,26,1,,,0
A7722F61A84758A6CAE3E2C03B9EF742,0,2,3,26,6,15,3.75,4
1902E68A3AFC3F43EEE4F2C623049E53,0,0,0,19,1,,,0
EBAF5093E9A03D95EF16CA8A4BE2182E,0,0,1,19,2,3,3.0,2
815B0247A1287E59F6967A070E22FB1A,0,0,7,15,8,12,5.428571428571429,7
E9E82F2867BF167DE00AF414A7CA0384,0,0,6,24,7,9,4.5,6
9B7974B9B46BD262AEAE60134411C1B4,0,3,3,16,4,12,8.0,3
13F95513D979142F2AECF50C8D14383E,2,2,1,31,3,2,1.5,2
D7B94694A6FF42784134FAE87F078CF6,3,3,1,25,2,2,2.0,1
F25DDE52481377EFBB834C3F9205BB7D,0,3,2,12,4,15,5.75,4
3FDEE9BFF53A01F25F3E67B37E627556,1,7,6,26,7,12,5.166666666666667,6
77FF2A8CD53C66744BB808DF8847C532,0,0,1,17,1,3,3.0,1
815C51FDD10896B24BC829CE8451DD31,0,0,9,13,11,21,8.666666666666666,9
991C36DA40ED9BA7BDEC650C2CB17A77,0,0,0,12,2,,,0
A878D073C2BA5201CD00FE73126C9145,0,0,0,11,11,,,0
279BDB8D62122A83EDDD1525D42D50DB,0,0,12,13,13,21,6.833333333333332,12
F0D351F27939E65C41A0CF63ABBD521A,1,3,2,26,4,21,14.5,2
3C3205B946F16D67CC21EA8B4E2B6FA2,0,2,2,13,4,10,5.0,2
4E56840CCD263AE92BA39146D9BE0FA6,0,0,0,26,1,,,0
0E9AFE9FE08F1B652D1853D3647E0C98,0,0,0,19,1,,,0
9603F4B5ABFC1E48B0BF68C83669F845,2,1,1,31,3,2,1.0,2
3E002B57DEB8DB80705F731E8EFB65D5,0,4,4,22,5,13,5.5,4
079E84FBF40BA6D3E74C7E61A7BD4F91,1,6,5,25,6,11,6.4,5
789FAF1B5DC8D6C8D7A26D89C9310C80,0,2,2,14,3,10,9.0,2
ABAACFAF0D1D72E4EB8B4C2B4268AC83,1,0,0,20,1,,,0
34282F6E8653A382A496CEC8937A43E9,0,4,4,24,5,12,8.25,4
A130665EFC589B1567ECF103A0F9F013,1,1,0,19,1,,,0
7D63CB09795D9C0BEB81745A805555FF,0,1,1,19,2,4,4.0,1
F76E97B52858963AC10CEB05BDC185C6,0,2,2,26,3,5,2.5,2
A4777F85E7FB0A35A22427D2B9C75350,0,1,1,26,2,7,7.0,1
19468A045EF4156EE861B01E23F8E781,1,1,6,14,5,15,9.857142857142858,7
242FBE0AE84731DC7E6C3AB9492D6939,0,0,0,25,1,,,0
D48D3559134367D0BD40C59BA363E214,2,2,0,20,1,,,0
A9C9E4B413B6B1CCE711159603849759,0,1,2,17,2,7,6.0,2
4EFC2F6446E6A693394A42EB22FFDC51,0,4,4,22,5,10,3.5,4
00E6EEB65F68677DA154508B5554270E,4,2,0,20,1,,,0
1B4089548FFE120C3A3854FA86D78B18,0,0,0,17,1,,,0
B4FB88D944733030E9F1DB6FEC4C33F7,0,1,1,24,3,21,21.0,1
F62F2A0C7677B8A96DCF67E9624B2A1E,0,1,1,26,2,0,0.0,1
1739B4C38E25048BC220EB3AD19AA0FB,0,0,1,15,1,5,5.0,1
5346C62F49BF2E6C1199456F16604B3C,0,0,0,26,1,,,0
EA65649D24E355416D7BBB052383C3AC,0,0,0,13,6,,,0
D6C134261AA78D7E899BFD430E23A481,2,2,0,19,1,,,0
F68DFDDED5E5330ABACDAED0FED7CBF9,1,0,0,20,1,,,0
7B06044DDABF90C88DD92E0A842890C6,4,7,4,17,6,6,3.5,4
8A1C79A7DD82197D40A2F4845010CF67,1,4,3,15,4,9,8.333333333333334,3
BA8FFAC96E93086FE41CAAB8F14FF008,0,1,1,25,2,1,1.0,1
62D571096D5393BFB10F2D55DA2FC28C,0,8,8,17,9,14,5.0,8
93BA39E9A0084B37EA386E941662C8E1,0,2,3,20,3,2,1.6666666666666667,3
970A21AC447FF867D62132E43ADF1616,0,1,1,23,2,4,4.0,1
788B593C9AFEBAEE6374CDA08F16FAC6,2,2,0,20,1,,,0
E63A7B34B88A0A72F2C78B6C4D68479B,0,4,4,16,5,12,10.5,4
AE5D53D224F0FA50233F5E223D08CA50,0,0,1,26,1,2,2.0,1
057A68AD449C046FFB45343991AEA0AC,1,0,0,20,1,,,0
3201809356871532F133824B040EC885,0,0,2,14,2,7,7.0,2
D7D5886358D5B4A30B9ADE208E7B0B5D,0,2,2,19,3,4,3.0,2
F75605E8553E232C817F0D91FA1243E5,1,1,0,11,1,,,0
EBBE37D9DE648A6BC6E6825879D60D3E,4,1,9,17,10,21,7.777777777777776,9
3A6736FD849F931397512E4693AE829B,0,0,0,11,1,,,0
AE2ADE909FF1934B02DF54ADFE8A74AB,1,1,1,19,2,2,2.0,1
03C3215D97E92953A08680E091AD5B3B,0,2,2,26,3,7,5.5,2
06BB1B62F06BA84B5EBF57B641B7AE63,1,2,1,26,2,0,0.0,1
90A5D867E1902242B0815F727232CD1A,0,0,1,21,1,13,13.0,1
E2B1FAABF9FF1F0726B995BEB126A054,0,1,1,31,2,0,0.0,1
9BE17350CE2FCC97F37016C4722348C4,0,0,0,12,2,,,0
6E9F31601075131D3F2934CC29B0D79A,0,1,2,12,2,14,13.0,2
7FE1548D56FE9B87CE6C14374969B4A9,0,0,3,21,4,1,0.6666666666666666,3
2BA3FB28F994732605D3FE3E3534993A,0,0,0,20,2,,,0
6D77D6B5EF12DD533DAE5A8DDDB1718B,1,0,0,26,1,,,0
8D5C5B4E8611970F0C9F7D81D4E1724A,1,2,1,11,2,0,0.0,1
0FF2FC480E70693841DCBFBB240F2E24,0,2,3,20,3,7,5.666666666666667,3
D0CA234E3EB209D2CA174428E39D9578,0,0,1,28,1,1,1.0,1
27C6D0E213A8121BF39FEA92C19D9144,0,0,0,17,1,,,0
70F3DEFC6F6ED05F6C3F528BF84A52FE,0,1,1,31,2,0,0.0,1
02F5084C948BF823B7261A0353E92EE3,1,2,2,13,4,15,2.6129032258064515,31
F49BD650FE7D2EE004AFE883184CDC87,1,2,1,24,2,4,4.0,1
3031EAD1E9D35306A37A0F3DC3B84A0A,1,1,0,14,1,,,0
5456E29F935C6D32050C7BEDB7EB43C6,4,3,0,20,1,,,0
928BA348F0B30AAB161AD482F3178DBB,0,0,0,26,1,,,0
E188BC55E69A4E985558529BD5372647,0,0,1,20,1,2,2.0,1
A5C7462271AA98D35FF7D99B8171CA5F,1,1,2,12,2,15,13.0,2
B07117EDA8B403CF4854FA87401BDDEA,0,0,0,13,1,,,0
23183C7A7E31451194345099C978F49E,0,2,3,19,4,4,3.3333333333333335,3
DECC7F229E296F92B5F1C66174132690,0,0,0,17,2,,,0
42027F671DAEB3EBEC8ADEE88EDD9D3B,0,1,1,14,2,12,12.0,1
BDBC2F9BBF4E4C3CF703D9A9149FCCE6,3,2,0,26,1,,,0
CFB69F749BBDFB928C7E83704070B1A3,0,1,1,14,2,8,8.0,1
F7A5829A46DA5C638367DE07C004AD52,0,0,0,26,1,,,0
61EDFD61A7CF0B2105C0DF4C332F2A26,6,4,0,26,1,,,0
C2D9D55F57CC8CFF60599E1928594368,0,0,0,11,1,,,0
9991CC7EB042978942427D80E003F2C5,0,0,1,15,1,9,9.0,1
129149FF7C96327D51F4A84AB85635BA,0,0,0,,0,,,0
BA3F0AE0F8CD45F6BC4A8419C8704656,3,0,0,,0,,,0
C846380A33849DBF88BDD6A84F49F44C,5,0,0,,0,,,0
BFC8928C519B73F2A4D56B2869151847,0,0,0,,0,,,0
6BD3D42AC61A8DF651A4F18FC1EFB30A,2,0,0,,0,,,0
0A7FCCDCB40A322AE53E43A0A0D099DB,0,0,0,,0,,,0
01A2266B0F0188829C230F90721CE95D,0,0,0,,0,,,0
26774F07400B197CD441AC02BC2145FB,0,0,0,,0,,,0
CC602EEDFFA463307533BA306F556849,0,0,0,,0,,,0
870C92B74F3F0C15C3D47334111FC041,1,0,0,,0,,,0
8F16EF44815F02AB2DB302D85421D166,0,0,0,,0,,,0
79160F258A556C1D96787AAB1CE8B1F4,0,0,0,,0,,,0
CE14813861706B30558A91E503E4CA4A,0,0,0,,0,,,0
3B8DD1CC3CF0840FE62B7A4CC970E96C,0,0,0,,0,,,0
86A9CA0DA8A199B0C467F5A11270DDBB,3,2,0,,0,,,0
527FD93621710F1CA806B39260FE3CFB,0,0,0,,0,,,0
5AB563BF0A6197244AB4825E36D8385A,0,0,0,,0,,,0
135E1EE10C0871D56162D9AF7906DBFB,0,0,0,,0,,,0
946428DDC28C630D510D763B6A925171,0,0,0,,0,,,0
D0969C741DF2022FBA9602C04823A358,0,0,0,,0,,,0
3AD2A8C14A970E6801417562AAEF3DF1,0,0,0,,0,,,0
EF7021A25B044D76B7A9DFD07074662C,4,2,0,,0,,,0
65C212776D61E6F08B902C2413E96A14,0,0,0,,0,,,0
672B24B51143CC66DCBAA0FA88C38D57,0,0,0,,0,,,0
EA30BC2CFFCAEB738E1AAE3043849EA6,0,0,0,,0,,,0
4D994158CD1D5A989439E6F3151D48C3,0,0,0,,0,,,0
5E2C595CFDF94553EBF5B05F626CB4C8,0,0,0,,0,,,0
AFE22459EBDA201861C54CDFF294D8F9,0,0,0,,0,,,0
2B8592E3DC1B2671FE896113570DA54F,0,0,0,,0,,,0
C150849FDACA6D255D254694ED7B897F,0,0,0,,0,,,0
A1377ED195838AEBC979C6884647383F,1,0,0,,0,,,0
7D47E668B7B94D57C9295BE5B78D26BB,0,0,0,,0,,,0
552EEC64A88F1321FA9055A5C9BB9951,0,0,0,,0,,,0
D56E66A8D0C23689C4A4158D2634B648,0,0,0,,0,,,0
A29EBFE2A58D7C4D6FDA23C3A53742FF,0,0,0,,0,,,0
F91F493916395FE4E16DE98B24388985,0,0,0,,0,,,0
F10AA00646E81909E7CAE8AEF3BCCAE7,1,0,0,,0,,,0
714BD96E2DA1B1738AD40BA444042861,1,0,0,,0,,,0
FC3A15DDE2949AD84BAE18E7B81AB36F,0,0,0,,0,,,0
EDE32DF2AB5191A54E50B6C5BA912C40,1,0,0,,0,,,0
85660D20B8E905621A4D5300DA8B8EF7,12,0,0,,0,,,0
E756534E9A5A1D8F8B7B3B93F47420FB,3,0,0,,0,,,0
938611E83B897B6F877992BF30D3E1FE,0,0,0,,0,,,0
B943C783D1648961B6A633360A1E062B,1,1,0,,0,,,0
